timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747812530917,197,Login,200,OK,Group 1 1-2,text,true,,1470,520,20,20,http://54.188.175.189:8065/api/v4/users/login,197,0,33
1747812530914,470,Login,200,OK,Group 1 1-12,text,true,,1467,519,20,20,http://54.188.175.189:8065/api/v4/users/login,470,0,36
1747812530917,379,Login,200,OK,Group 1 1-14,text,true,,1470,522,20,20,http://54.188.175.189:8065/api/v4/users/login,379,0,32
1747812530917,290,Login,200,OK,Group 1 1-16,text,true,,1466,518,20,20,http://54.188.175.189:8065/api/v4/users/login,290,0,33
1747812530917,749,Login,200,OK,Group 1 1-6,text,true,,1473,523,20,20,http://54.188.175.189:8065/api/v4/users/login,749,0,33
1747812530919,853,Login,200,OK,Group 1 1-17,text,true,,1467,520,20,20,http://54.188.175.189:8065/api/v4/users/login,853,0,31
1747812530917,565,Login,200,OK,Group 1 1-5,text,true,,1471,522,20,20,http://54.188.175.189:8065/api/v4/users/login,565,0,33
1747812530914,658,Login,200,OK,Group 1 1-15,text,true,,1469,521,20,20,http://54.188.175.189:8065/api/v4/users/login,658,0,36
1747812530917,952,Login,200,OK,Group 1 1-4,text,true,,1472,523,20,20,http://54.188.175.189:8065/api/v4/users/login,952,0,33
1747812530918,1044,Login,200,OK,Group 1 1-13,text,true,,1469,516,20,20,http://54.188.175.189:8065/api/v4/users/login,1044,0,32
1747812530917,1139,Login,200,OK,Group 1 1-7,text,true,,1471,521,20,20,http://54.188.175.189:8065/api/v4/users/login,1139,0,33
1747812530919,1239,Login,200,OK,Group 1 1-3,text,true,,1470,521,20,20,http://54.188.175.189:8065/api/v4/users/login,1239,0,31
1747812530914,1343,Login,200,OK,Group 1 1-1,text,true,,1469,521,20,20,http://54.188.175.189:8065/api/v4/users/login,1343,0,35
1747812530914,1429,Login,200,OK,Group 1 1-9,text,true,,1471,521,20,20,http://54.188.175.189:8065/api/v4/users/login,1429,0,35
1747812530917,1527,Login,200,OK,Group 1 1-8,text,true,,1468,520,20,20,http://54.188.175.189:8065/api/v4/users/login,1527,0,33
1747812530917,1619,Login,200,OK,Group 1 1-10,text,true,,1469,521,20,20,http://54.188.175.189:8065/api/v4/users/login,1619,0,33
1747812530914,1712,Login,200,OK,Group 1 1-20,text,true,,1465,517,20,20,http://54.188.175.189:8065/api/v4/users/login,1712,0,36
1747812530918,1804,Login,200,OK,Group 1 1-18,text,true,,1466,519,20,20,http://54.188.175.189:8065/api/v4/users/login,1804,0,32
1747812530918,1894,Login,200,OK,Group 1 1-19,text,true,,1476,523,20,20,http://54.188.175.189:8065/api/v4/users/login,1894,0,32
1747812530912,1984,Login,200,OK,Group 1 1-11,text,true,,1470,520,20,20,http://54.188.175.189:8065/api/v4/users/login,1984,0,38
1747812534830,10,Get User Data,200,OK,Group 1 1-16,text,true,,3723,514,20,20,http://54.188.175.189:8065/api/v4/users,9,0,0
