timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747812124982,342,Login,200,OK,Group 1 1-9,text,true,,1471,521,10,10,http://54.188.175.189:8065/api/v4/users/login,342,0,31
1747812124982,429,Login,200,OK,Group 1 1-1,text,true,,1471,522,10,10,http://54.188.175.189:8065/api/v4/users/login,429,0,31
1747812124982,689,Login,200,OK,Group 1 1-10,text,true,,1469,521,10,10,http://54.188.175.189:8065/api/v4/users/login,689,0,31
1747812124982,258,Login,200,OK,Group 1 1-6,text,true,,1470,520,10,10,http://54.188.175.189:8065/api/v4/users/login,258,0,31
1747812124982,780,Login,200,OK,Group 1 1-4,text,true,,1473,523,10,10,http://54.188.175.189:8065/api/v4/users/login,780,0,31
1747812124982,182,Login,200,OK,Group 1 1-2,text,true,,1472,523,10,10,http://54.188.175.189:8065/api/v4/users/login,182,0,31
1747812124983,597,Login,200,OK,Group 1 1-5,text,true,,1470,521,10,10,http://54.188.175.189:8065/api/v4/users/login,597,0,30
1747812124982,510,Login,200,OK,Group 1 1-8,text,true,,1468,520,10,10,http://54.188.175.189:8065/api/v4/users/login,510,0,31
1747812124982,862,Login,200,OK,Group 1 1-3,text,true,,1469,521,10,10,http://54.188.175.189:8065/api/v4/users/login,862,0,31
1747812124982,934,Login,200,OK,Group 1 1-7,text,true,,1471,521,10,10,http://54.188.175.189:8065/api/v4/users/login,934,0,31
1747812128860,17,Get User Data,200,OK,Group 1 1-2,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,16,0,0
1747812128860,17,Get User Data,200,OK,Group 1 1-4,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,16,0,0
1747812128860,17,Get User Data,200,OK,Group 1 1-1,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,16,0,0
1747812128861,16,Get User Data,200,OK,Group 1 1-8,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,15,0,0
1747812128862,15,Get User Data,200,OK,Group 1 1-3,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,15,0,0
1747812128861,17,Get User Data,200,OK,Group 1 1-9,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,17,0,0
1747812128860,20,Get User Data,200,OK,Group 1 1-6,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,20,0,0
1747812128861,20,Get User Data,200,OK,Group 1 1-10,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,19,0,0
1747812128862,19,Get User Data,200,OK,Group 1 1-5,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,19,0,0
1747812128918,6,Get User Data,200,OK,Group 1 1-7,text,true,,3714,514,10,10,http://54.188.175.189:8065/api/v4/users,5,0,0
1747812131879,4,Get Channels,200,OK,Group 1 1-1,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,4,0,0
1747812131879,6,Get Channels,200,OK,Group 1 1-8,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,6,0,0
1747812131880,6,Get Channels,200,OK,Group 1 1-4,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,6,0,0
1747812131881,9,Get Channels,200,OK,Group 1 1-6,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,9,0,0
1747812131883,7,Get Channels,200,OK,Group 1 1-5,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,7,0,0
1747812131879,12,Get Channels,200,OK,Group 1 1-2,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,11,0,0
1747812131880,12,Get Channels,200,OK,Group 1 1-3,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,12,0,0
1747812131880,13,Get Channels,200,OK,Group 1 1-9,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,13,0,0
1747812131882,11,Get Channels,200,OK,Group 1 1-10,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,11,0,0
1747812131926,3,Get Channels,200,OK,Group 1 1-7,text,true,,825,550,10,10,http://54.188.175.189:8065/api/v4/teams/agcjsx5uj7difpi63u4ucm58br/channels,3,0,0
1747812134884,15,Get Posts on TownCentre,200,OK,Group 1 1-1,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,15,0,0
1747812134891,11,Get Posts on TownCentre,200,OK,Group 1 1-6,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,11,0,0
1747812134885,22,Get Posts on TownCentre,200,OK,Group 1 1-8,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,22,0,0
1747812134892,18,Get Posts on TownCentre,200,OK,Group 1 1-3,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,18,0,0
1747812134891,21,Get Posts on TownCentre,200,OK,Group 1 1-5,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,21,0,0
1747812134891,22,Get Posts on TownCentre,200,OK,Group 1 1-2,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,22,0,0
1747812134886,27,Get Posts on TownCentre,200,OK,Group 1 1-4,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,27,0,0
1747812134893,24,Get Posts on TownCentre,200,OK,Group 1 1-10,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,24,0,0
1747812134893,25,Get Posts on TownCentre,200,OK,Group 1 1-9,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,25,0,0
1747812134929,5,Get Posts on TownCentre,200,OK,Group 1 1-7,text,true,,478,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/posts,4,0,0
1747812137900,7,Get Stats on TownCentre,200,OK,Group 1 1-1,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,7,0,0
1747812137903,5,Get Stats on TownCentre,200,OK,Group 1 1-6,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,5,0,0
1747812137907,4,Get Stats on TownCentre,200,OK,Group 1 1-8,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,4,0,0
1747812137911,2,Get Stats on TownCentre,200,OK,Group 1 1-3,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,2,0,0
1747812137913,3,Get Stats on TownCentre,200,OK,Group 1 1-5,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,2,0,0
1747812137913,4,Get Stats on TownCentre,200,OK,Group 1 1-2,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,4,0,0
1747812137914,3,Get Stats on TownCentre,200,OK,Group 1 1-4,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,3,0,0
1747812137918,1,Get Stats on TownCentre,200,OK,Group 1 1-10,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,1,0,0
1747812137918,3,Get Stats on TownCentre,200,OK,Group 1 1-9,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,3,0,0
1747812137934,3,Get Stats on TownCentre,200,OK,Group 1 1-7,text,true,,476,550,10,10,http://54.188.175.189:8065/api/v4/channels/9u5kmu66rfg1ifjui96yh1c6ew/stats,3,0,0
1747812140914,6,Get Bee Movie File,200,OK,Group 1 1-3,text,true,,21862,541,10,10,http://54.188.175.189:8065/api/v4/files/mdafj8aorty8zyxidtjgbps7tr,5,0,0
1747812140908,14,Get Bee Movie File,200,OK,Group 1 1-6,text,true,,21862,541,10,10,http://54.188.175.189:8065/api/v4/files/mdafj8aorty8zyxidtjgbps7tr,14,0,0
1747812140916,7,Get Bee Movie File,200,OK,Group 1 1-5,text,true,,21862,541,10,10,http://54.188.175.189:8065/api/v4/files/mdafj8aorty8zyxidtjgbps7tr,7,0,0
1747812140912,13,Get Bee Movie File,200,OK,Group 1 1-8,text,true,,21862,541,10,10,http://54.188.175.189:8065/api/v4/files/mdafj8aorty8zyxidtjgbps7tr,12,0,0
1747812140918,9,Get Bee Movie File,200,OK,Group 1 1-4,text,true,,21862,541,10,10,http://54.188.175.189:8065/api/v4/files/mdafj8aorty8zyxidtjgbps7tr,8,0,0
1747812140908,20,Get Bee Movie File,200,OK,Group 1 1-1,text,true,,21862,541,10,10,http://54.188.175.189:8065/api/v4/files/mdafj8aorty8zyxidtjgbps7tr,19,0,0
1747812140918,12,Get Bee Movie File,200,OK,Group 1 1-2,text,true,,21862,541,10,10,http://54.188.175.189:8065/api/v4/files/mdafj8aorty8zyxidtjgbps7tr,11,0,0
