timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747819262713,1361,Login,200,OK,Group 1 1-15,text,true,,1469,519,50,50,http://52.159.140.65:8065/api/v4/users/login,1361,0,2
1747819262554,900,Login,200,OK,Group 1 1-8,text,true,,1468,518,50,50,http://52.159.140.65:8065/api/v4/users/login,900,0,15
1747819262515,237,Login,200,OK,Group 1 1-3,text,true,,1470,518,50,50,http://52.159.140.65:8065/api/v4/users/login,237,0,54
1747819262826,1667,Login,200,OK,Group 1 1-20,text,true,,1476,521,50,50,http://52.159.140.65:8065/api/v4/users/login,1666,0,5
1747819262580,778,Login,200,OK,Group 1 1-9,text,true,,1471,519,50,50,http://52.159.140.65:8065/api/v4/users/login,778,0,3
1747819262515,522,Login,200,OK,Group 1 1-6,text,true,,1473,521,50,50,http://52.159.140.65:8065/api/v4/users/login,522,0,54
1747819262513,421,Login,200,OK,Group 1 1-1,text,true,,1469,519,50,50,http://52.159.140.65:8065/api/v4/users/login,421,0,54
1747819262529,619,Login,200,OK,Group 1 1-7,text,true,,1471,519,50,50,http://52.159.140.65:8065/api/v4/users/login,619,0,40
1747819262695,1296,Login,200,OK,Group 1 1-14,text,true,,1470,520,50,50,http://52.159.140.65:8065/api/v4/users/login,1296,0,3
1747819262604,1040,Login,200,OK,Group 1 1-10,text,true,,1469,519,50,50,http://52.159.140.65:8065/api/v4/users/login,1040,0,3
1747819262513,744,Login,200,OK,Group 1 1-2,text,true,,1471,520,50,50,http://52.159.140.65:8065/api/v4/users/login,744,0,56
1747819262781,1543,Login,200,OK,Group 1 1-18,text,true,,1466,517,50,50,http://52.159.140.65:8065/api/v4/users/login,1543,0,6
1747819262516,1034,Login,200,OK,Group 1 1-5,text,true,,1472,521,50,50,http://52.159.140.65:8065/api/v4/users/login,1034,0,53
1747819262672,1241,Login,200,OK,Group 1 1-13,text,true,,1469,514,50,50,http://52.159.140.65:8065/api/v4/users/login,1241,0,2
1747819262736,1422,Login,200,OK,Group 1 1-16,text,true,,1466,516,50,50,http://52.159.140.65:8065/api/v4/users/login,1422,0,2
1747819262628,1106,Login,200,OK,Group 1 1-11,text,true,,1470,518,50,50,http://52.159.140.65:8065/api/v4/users/login,1106,0,3
