timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747819005451,774,Login,200,OK,Group 1 1-12,text,true,,1467,517,20,20,http://52.159.140.65:8065/api/v4/users/login,774,0,55
1747819005455,1804,Login,200,OK,Group 1 1-15,text,true,,1469,519,20,20,http://52.159.140.65:8065/api/v4/users/login,1804,0,52
1747819005454,1067,Login,200,OK,Group 1 1-18,text,true,,1466,517,20,20,http://52.159.140.65:8065/api/v4/users/login,1064,0,57
1747819005456,490,Login,200,OK,Group 1 1-2,text,true,,1469,519,20,20,http://52.159.140.65:8065/api/v4/users/login,490,0,50
1747819005455,307,Login,200,OK,Group 1 1-13,text,true,,1469,514,20,20,http://52.159.140.65:8065/api/v4/users/login,307,0,51
1747819005454,1335,Login,200,OK,Group 1 1-20,text,true,,1476,521,20,20,http://52.159.140.65:8065/api/v4/users/login,1335,0,51
1747819005455,1620,Login,200,OK,Group 1 1-4,text,true,,1472,521,20,20,http://52.159.140.65:8065/api/v4/users/login,1620,0,52
1747819005456,1714,Login,200,OK,Group 1 1-7,text,true,,1471,520,20,20,http://52.159.140.65:8065/api/v4/users/login,1714,0,52
1747819005455,967,Login,200,OK,Group 1 1-19,text,true,,1465,515,20,20,http://52.159.140.65:8065/api/v4/users/login,967,0,50
1747819005453,242,Login,200,OK,Group 1 1-14,text,true,,1470,520,20,20,http://52.159.140.65:8065/api/v4/users/login,242,0,54
1747819005455,394,Login,200,OK,Group 1 1-10,text,true,,1469,519,20,20,http://52.159.140.65:8065/api/v4/users/login,394,0,52
1747819005449,684,Login,200,OK,Group 1 1-9,text,true,,1471,519,20,20,http://52.159.140.65:8065/api/v4/users/login,684,0,64
1747819005455,1242,Login,200,OK,Group 1 1-1,text,true,,1471,519,20,20,http://52.159.140.65:8065/api/v4/users/login,1242,0,52
1747819005455,1528,Login,200,OK,Group 1 1-11,text,true,,1470,518,20,20,http://52.159.140.65:8065/api/v4/users/login,1528,0,52
1747819005455,1150,Login,200,OK,Group 1 1-3,text,true,,1473,521,20,20,http://52.159.140.65:8065/api/v4/users/login,1150,0,51
1747819005455,1427,Login,200,OK,Group 1 1-6,text,true,,1470,519,20,20,http://52.159.140.65:8065/api/v4/users/login,1427,0,52
1747819005455,581,Login,200,OK,Group 1 1-17,text,true,,1467,518,20,20,http://52.159.140.65:8065/api/v4/users/login,581,0,50
1747819005454,884,Login,200,OK,Group 1 1-16,text,true,,1466,516,20,20,http://52.159.140.65:8065/api/v4/users/login,884,0,56
1747819005451,1901,Login,200,OK,Group 1 1-5,text,true,,1470,518,20,20,http://52.159.140.65:8065/api/v4/users/login,1901,0,56
1747819005456,1988,Login,200,OK,Group 1 1-8,text,true,,1468,518,20,20,http://52.159.140.65:8065/api/v4/users/login,1988,0,51
1747819010291,22,Get User Data,200,OK,Group 1 1-18,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,21,0,0
1747819010290,24,Get User Data,200,OK,Group 1 1-2,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,21,0,0
1747819010297,19,Get User Data,200,OK,Group 1 1-19,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,19,0,0
1747819010290,29,Get User Data,200,OK,Group 1 1-13,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,29,0,0
1747819010292,29,Get User Data,200,OK,Group 1 1-20,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,29,0,0
1747819010299,23,Get User Data,200,OK,Group 1 1-10,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,23,0,0
1747819010290,40,Get User Data,200,OK,Group 1 1-15,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,40,0,0
1747819010297,41,Get User Data,200,OK,Group 1 1-7,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,41,0,0
1747819010306,36,Get User Data,200,OK,Group 1 1-3,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,35,0,0
1747819010309,34,Get User Data,200,OK,Group 1 1-16,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,34,0,0
1747819010298,45,Get User Data,200,OK,Group 1 1-12,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,45,0,0
1747819010303,41,Get User Data,200,OK,Group 1 1-11,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,41,0,0
1747819010299,47,Get User Data,200,OK,Group 1 1-14,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,47,0,0
1747819010298,48,Get User Data,200,OK,Group 1 1-9,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,48,0,0
1747819010302,47,Get User Data,200,OK,Group 1 1-1,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,47,0,0
1747819010304,46,Get User Data,200,OK,Group 1 1-4,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,46,0,0
1747819010306,47,Get User Data,200,OK,Group 1 1-17,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,47,0,0
1747819010306,48,Get User Data,200,OK,Group 1 1-6,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,48,0,0
1747819010357,8,Get User Data,200,OK,Group 1 1-5,text,true,,3727,513,20,20,http://52.159.140.65:8065/api/v4/users,7,0,0
